0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.0,0.00042925050819672656,0.00036383109158136766,0.0027577989404164813,0.0011833651036292881,0.0001320657540224537,0.0007406430051393012,0.0001337098278833798,0.00017459082866402043,0.0002674441941825943,0.0001767011324258062,0.0014623178148383653,0.0003199564040688914,0.0004108466963206878,0.0009376864842920889,0.0002770387147739692,0.0003919521161279548,0.0004858115566957521,0.0008843890450990808,0.0003604447901961765,0.00012863037580559313,0.00016278785064752094,0.00086269708550119,0.00035347588009911654,0.0011363249604741331,0.006893896159853252,0.0023194937567767434,0.0007296743332611822,0.00017424729084233436,0.0008299137619460063,0.001508425498191801,0.0004520221580913451,0.0008671140003514391,0.0006897503306980956,0.00048517355788404943,0.000312153187833451,0.0008319995272919573,0.00018143704668190683,0.000155205480154593,0.00042910327770171824,6.438880315030072e-05,0.0009932169193260564,0.0004699106632348547,0.0004235821341389066,0.00027254818467621573,6.698987522878085e-05,0.00016735199599277853,0.0003142880300110715,0.0001267409177863198,9.20435977960282e-05,0.00011604216848238265,0.00011601763006654794,0.00015488648074874167,7.894008374028864e-05,0.0003156867197136504
0.0004214227535454514,0.0,0.00012048362174846667,0.0009132216837048748,0.00039185396246461593,4.372745701746794e-05,0.000245261466268009,4.4267302165831745e-05,5.781250770659622e-05,8.85591427474982e-05,5.852412176580305e-05,0.0004842165596664954,0.00010595687957431345,0.00013604097738767804,0.0003105091139725249,9.172459839017686e-05,0.00012978368134982488,0.00016087385421241292,0.00029284145457152773,0.00011935485462006963,4.25986898890709e-05,5.391089958887602e-05,0.00028567623714779,0.0001170482435316061,0.0003762720684095698,0.0022828088251038397,0.0007680769540425163,0.0002416297807244707,5.768981562742263e-05,0.0002748057189330098,0.0004995039927315249,0.00014968433659178138,0.0002871240036820384,0.00022840357458955756,0.00016065300846990045,0.00010335580749583332,0.0002755173329922166,6.00700419633903e-05,5.140798117373476e-05,0.00014207742768301872,2.132388336037017e-05,0.00032888838743272886,0.0001555980948079485,0.0001402615849112496,9.025229344009376e-05,2.218272791458531e-05,5.540774295479383e-05,0.00010406742155504015,4.196069107736823e-05,3.047671246672008e-05,3.84271591971688e-05,3.8402620781334075e-05,5.1285289094561164e-05,2.6133412863974947e-05,0.00010453365145589979
0.00035669041257346465,0.00012031185283762364,0.0,0.0007729355603777905,0.000331661228422052,3.7003931078755136e-05,0.00020757045954588178,3.747016097961478e-05,4.892960117442821e-05,7.49648603750643e-05,4.951852315446145e-05,0.0004098406212714644,8.966337146006053e-05,0.0001151587855123328,0.0002628064335898326,7.763954770104858e-05,0.00010985848769203365,0.00013616366946685163,0.00024786253834648914,0.00010102465799153508,3.604693286120113e-05,4.561691503674125e-05,0.00024180154963531375,9.906158472475762e-05,0.00031848409911880833,0.0019321794012415506,0.0006500962507091909,0.00020450315756654198,4.8831447511089336e-05,0.0002325996436972944,0.00042277236641636093,0.00012669184095465038,0.00024302847042704967,0.00019331363994591047,0.0001359919005560086,8.74794524507706e-05,0.00023318856567732763,5.084359760953624e-05,4.350661127495548e-05,0.00012026277600595419,1.806027405435264e-05,0.00027836378922904394,0.0001316976777849329,0.00011871685580836694,7.638808849347794e-05,1.877188811355947e-05,4.68929126601466e-05,8.809291284663855e-05,3.5531626128672045e-05,2.5789875042288893e-05,3.25134009810017e-05,3.25134009810017e-05,4.3408457611616604e-05,2.2133651082915873e-05,8.848552749999405e-05
0.002851118535835915,0.0009616605165626087,0.0008150925587818365,0.0,0.002651130446782961,0.00029588421813503277,0.001659263140327814,0.00029956498051024054,0.0003911668868212438,0.0005991790378521505,0.0003958782626615097,0.0032760748212615656,0.0007167916649479551,0.0009204114395444473,0.0021007092411943957,0.000620650151707529,0.000878107210645393,0.0010883768959330938,0.0019813053097426565,0.0008075101882889086,0.00028820369397876595,0.0003647144745514175,0.0019327192463899144,0.000791879217402193,0.002545762489188681,0.015444650695282516,0.005196451244486617,0.0016347492629089305,0.0003903816575145328,0.0018592757677966026,0.0033793815519257294,0.001012675883082988,0.0019426573048029754,0.001545257660359713,0.0010869536678146802,0.0006993448512894704,0.0018639871436368686,0.000406478858302108,0.0003477338907937925,0.0009613169787409225,0.00014426134669230864,0.0022251435478922517,0.0010527716545569177,0.0009489986939918941,0.0006105894012152945,0.00015007695124513688,0.0003749224555386603,0.0007040807655455711,0.000283934009623525,0.00020619630825913755,0.00025995997735300526,0.0002599109005213358,0.00034702227673458566,0.0001768483629208145,0.0007072462211882497
0.00118103395412499,0.00039835664266081627,0.0003376486018857233,0.00255933223314528,0.0,0.00012256938709441772,0.0006873210275304585,0.00012409076887617024,0.00016202715975664468,0.00024820607616817523,0.00016399023302342213,0.0013570725493232587,0.00029691483160009094,0.00038127790523985233,0.0008702058407466137,0.00025708898270034323,0.0003637329379180288,0.0004508443141312786,0.0008207363944238217,0.00033450768465887934,0.00011937939303590434,0.00015108302629436034,0.0008006148934393527,0.0003280295428785137,0.0010545384204970172,0.006397753930091084,0.002152558913853155,0.0006771621233748851,0.00016170816035079334,0.0007701872578043021,0.0013998675465390074,0.00041948421869450865,0.0008047128088837506,0.0006401091154644605,0.0004502553921512454,0.00028970053734468377,0.0007721257926552449,0.0001683826094578367,0.0001440405009497962,0.00039820941216580795,5.9751042557538966e-05,0.000921736513999522,0.00043609672621461293,0.0003931054216721865,0.0002529419904242758,6.218034572517607e-05,0.00015530363381793187,0.00029166361061146124,0.00011761262709580463,8.541822552065426e-05,0.00010767456868274373,0.00010765003026690902,0.00014374603995977956,7.327170968246873e-05,0.00029296414665070134
0.00012882668313227087,4.345753444328604e-05,3.683216216791211e-05,0.00027917355695158963,0.00011979654610509455,0.0,7.49648603750643e-05,1.354520554076448e-05,1.766765940099715e-05,2.7065872665694243e-05,1.788850514350961e-05,0.00014804026273085527,3.23907089018281e-05,4.1592614839847455e-05,9.491459244869024e-05,2.8047409299082973e-05,3.9678618404739426e-05,4.9174985332775394e-05,8.954067938088693e-05,3.648862434622605e-05,1.3029898808235396e-05,1.6489815440930672e-05,8.733222195576229e-05,3.577701028701922e-05,0.00011503609343315921,0.0006978970847552221,0.00023480810112241904,7.386063166250197e-05,1.764312098516243e-05,8.401953581807533e-05,0.00015270256173945175,4.576414553174956e-05,8.777391344078722e-05,6.983633146560818e-05,4.912590850110596e-05,3.160547959511712e-05,8.421584314475308e-05,1.8379273460203976e-05,1.5704586134219686e-05,4.343299602745132e-05,6.527218612035057e-06,0.00010055842809067544,4.757998830351871e-05,4.289315087908752e-05,2.7581179398223326e-05,6.77260277038224e-06,1.69315069259556e-05,3.182632533762958e-05,1.283359148155765e-05,9.32459801719294e-06,1.1753901184830047e-05,1.1753901184830047e-05,1.5680047718384967e-05,7.999523562118153e-06,3.194901741680318e-05
0.0007320545595971499,0.00024690554012893513,0.00020928814865431205,0.001586384045298701,0.0006806956552550846,7.597093542428773e-05,0.0,7.692793364184175e-05,0.00010043573601150184,0.0001538558672836835,0.00010163811838740304,0.0008411523563983073,0.00018403811876038697,0.00023632948290417156,0.0005393789184629421,0.00015935247243066038,0.00022545896468939138,0.00027944347952577156,0.000508730437085379,0.00020732507538753458,7.400786215751027e-05,9.363859482528488e-05,0.0004962403834255074,0.0002033253136064755,0.000653654321005225,0.003965579767801314,0.0013342518225969706,0.00041972960285285583,0.0001002394286848241,0.00047739488006444375,0.0008677029223314724,0.0002600090541846747,0.0004987923786723181,0.0003967616456315596,0.0002790999417040855,0.00017957212707846824,0.00047859726244034494,0.00010436188254505677,8.929529522253975e-05,0.00024683192488143097,3.705300791042457e-05,0.0005713279358797453,0.0002703151888352564,0.00024366646923875234,0.00015677593876801496,3.852531286050767e-05,9.626420531959974e-05,0.00018077450945436943,7.290363344494796e-05,5.295390137132201e-05,6.674449107043368e-05,6.671995265459895e-05,8.9098987895862e-05,4.54206077100635e-05,0.00018158427717691514
0.00013044621857736228,4.399737959164984e-05,3.729839206877176e-05,0.0002826825504159544,0.00012129338947101236,1.354520554076448e-05,7.59218585926183e-05,0.0,1.788850514350961e-05,2.7409410487380298e-05,1.8109350886022077e-05,0.00014988064391845913,3.2783323555183596e-05,4.210792157237654e-05,9.611697482459142e-05,2.8390947120769027e-05,4.0169386721433794e-05,4.978844572864335e-05,9.064490809344925e-05,3.69548542470857e-05,1.3177129303243706e-05,1.668612276760842e-05,8.843645066832462e-05,3.6218701772044154e-05,0.00011648385996740759,0.000706608222376547,0.00023775271102258522,7.479309146422126e-05,1.7863966727674893e-05,8.507468769896821e-05,0.00015461655817455977,4.632852909594808e-05,8.887814215334954e-05,7.069517601982331e-05,4.9739368896973914e-05,3.1998094248472614e-05,8.527099502564596e-05,1.860011920271644e-05,1.5900893460897433e-05,4.3972841175815125e-05,6.600833859539212e-06,0.00010180988729824607,4.816891028355195e-05,4.3408457611616604e-05,2.792471721990938e-05,6.870756433721113e-06,1.7152352668468065e-05,3.2218939990985076e-05,1.298082197656596e-05,9.422751680531813e-06,1.1901131679838357e-05,1.1901131679838357e-05,1.5876355045062715e-05,8.097677225457025e-06,3.2366170485993386e-05
0.00017046837480378776,5.7493508300744885e-05,4.873329384775047e-05,0.00036942585039168344,0.00015851816629227996,1.7692197816831867e-05,9.920881521976594e-05,1.791304355934433e-05,0.0,3.582608711868866e-05,2.3679571280503123e-05,0.00019589017360855589,4.28686124632528e-05,5.503966671727306e-05,0.00012561215065792279,3.710208474209401e-05,5.251220988629708e-05,6.507587879367282e-05,0.00011847147165001976,4.829160236272554e-05,1.722596791597222e-05,2.1814651677064533e-05,0.0001155514001656883,4.7359142561006245e-05,0.00015221179342275737,0.0009234542031079523,0.0003107054212992026,9.773651026968283e-05,2.3336033458817065e-05,0.00011115902373127373,0.00020204931598307016,6.056081028008467e-05,0.00011616486056155625,9.238713561771425e-05,6.500226354616868e-05,4.181346058235992e-05,0.00011145348472129035,2.429303167637108e-05,2.0784038212006367e-05,5.746896988491017e-05,8.637522373820827e-06,0.0001330472906558424,6.294103661605235e-05,5.673281740986862e-05,3.6513162762060775e-05,8.981060195506883e-06,2.242811207293249e-05,4.210792157237654e-05,1.6980583757625037e-05,1.2318284749028567e-05,1.553281722337666e-05,1.553281722337666e-05,2.075949979617165e-05,1.057605722476357e-05,4.2279690483219564e-05
0.0002616531280456008,8.826468175748159e-05,7.479309146422126e-05,0.0005670091746928349,0.00024329839300123155,2.7164026329033113e-05,0.00015228540867026153,2.7483025734884453e-05,3.589970236619282e-05,0.0,3.634139385121774e-05,0.0003006446708069681,6.578749285287965e-05,8.446122730310025e-05,0.00019279833321338139,5.695366315238109e-05,8.058415760121477e-05,9.987135244730332e-05,0.00018182966133526232,7.410601582084915e-05,2.6452412269826286e-05,3.3470399198555705e-05,0.0001773636696533436,7.268278770243548e-05,0.00023363025716235255,0.0014173879754449962,0.0004768795733319147,0.00015002787441346745,3.582608711868866e-05,0.00017064014371463078,0.0003101410377350041,9.292698076607805e-05,0.00017827159103922817,0.00014180750510883684,9.974866036812973e-05,6.419249582362297e-05,0.000171057296783821,3.729839206877176e-05,3.1924479000968455e-05,8.821560492581216e-05,1.3250744550747862e-05,0.00020420869657652538,9.660774314128579e-05,8.708683779741511e-05,5.604574176649651e-05,1.3766051283276945e-05,3.4402859000275005e-05,6.460964889281318e-05,2.605979761647079e-05,1.8919118608567778e-05,2.3851340191346148e-05,2.3851340191346148e-05,3.18508637534643e-05,1.621989286674877e-05,6.49041098828298e-05
