0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.0,0.0002579902267169573,0.00033599181166809114,0.0002186732591044898,0.00015104900121040032,0.0016575352311033703,0.0007112393824198579,7.937836327780768e-05,0.0003932056568138974,0.00044514605634738227,8.036762544584729e-05,0.00010493912761547012,0.0001607460037413472,0.00011193468345677035,0.00010620630958991552,0.0008788965734898466,0.00019230024104691524,0.0001118110256857654,0.0002469288529935511,0.00035154746297514554,0.0005635767017077471,0.00016650622258601935,0.00023557673875838412,0.00013103629372234135,0.0003876770378078968,0.0002919849473225261,0.0005315418947369358,0.0002166364212376022,7.731836542705295e-05,9.78430739870321e-05,0.0005185048916754338,0.0002124436370153674,0.0006829713813965822,0.004143459660164882,0.001394092896041402,0.00013441723779580452,0.00015528603754466698,0.00043856407164656684,0.0001358419903747746,0.00010473234204522773,0.0004988019489715979,0.00090661659275198,0.00027167612289787996,0.0003530483126439649,0.0005211695305335773,0.0004145570940837057,0.0002916081840135444,0.00029583901678070383,0.0001876182021654869,0.0001281714864322032,0.00014395625615108617,0.0003671539835324796,0.0001513413960067231,0.00031272926215810266,0.0005000641680923576,0.00010904878403846748,9.329089644371602e-05,0.0003122838460398005,0.00025789924106605066,0.0003424480707421992,0.0004032885212189167,3.870364161112859e-05,0.0005969576827408365,0.0001332993550030741,0.0003629186014827748,0.0002824355896887323,0.0002545939805112962,0.00016380891160777756,4.026445909531818e-05,0.00010058463707730577,0.00015860784094504082,0.00018889200127818008,0.00014607208610580637,7.617070551220765e-05,5.531762146668357e-05,6.974215570451208e-05,6.97251992877522e-05,9.30956908654072e-05,4.744653552097704e-05,0.00018973899497389294,0.00012997134803559301
0.00025328332643102314,0.0,0.00011125919147228898,7.2410722998838e-05,5.0017855089776146e-05,0.0005488706070955374,0.0002355174021605439,2.6285082588282743e-05,0.00013020479053418328,0.00014740415866209408,2.6612663514805255e-05,3.4749187589839606e-05,5.3228887691855324e-05,3.706567227718423e-05,3.516879794053567e-05,0.00029103483703597685,6.367765104925011e-05,3.702472466136891e-05,8.176718473836337e-05,0.00011641023720359808,0.00018662088178078717,5.5136307066690436e-05,7.800808404767922e-05,4.339091485799333e-05,0.00012837406234615949,9.668690733830855e-05,0.00017601298421075895,7.173625140054225e-05,2.5602941871305887e-05,3.2399424405360796e-05,0.00017169595513602266,7.034786702216214e-05,0.00022615683196458222,0.0013720512098175357,0.0004616352037889811,4.45104692368903e-05,5.1420892962779145e-05,0.00014522462252262677,4.498225698432762e-05,3.4680713315900955e-05,0.00016517158936659994,0.00030021395040600115,8.996191194624557e-05,0.00011690722348384482,0.00017257831462999613,0.00013727503321544492,9.656214721119232e-05,9.796313085597715e-05,6.212725653873113e-05,4.244227226684724e-05,4.766918749368036e-05,0.00012157812760629606,5.01146777131254e-05,0.00010355610955128629,0.00016558955633472149,3.611004531009639e-05,3.0892031738875296e-05,0.00010340861596522244,8.539988191935678e-05,0.00011339709525320159,0.000133543596131432,1.2816192904549753e-05,0.000197674546874156,4.414029731197795e-05,0.00012017563752748457,9.352476536782155e-05,8.430538912472135e-05,5.424312863743465e-05,1.3333036724238702e-05,3.3307256329239455e-05,5.252086369932966e-05,6.254905806619322e-05,4.836981626462065e-05,2.522290965094636e-05,1.8317689969876867e-05,2.3094181422741524e-05,2.3088566532278555e-05,3.0827392024277205e-05,1.571128520667599e-05,6.282952869224595e-05,4.3038272347209275e-05
0.000330790490859069,0.00011157242578353821,0.0,9.456910939129181e-05,6.532380583437523e-05,0.0007168303579141944,0.00030758802075254467,3.4328573831397046e-05,0.00017004872440639786,0.000192511266673454,3.475639771150533e-05,4.53827773891278e-05,6.951744568257704e-05,4.840812894934164e-05,4.593079259341366e-05,0.0003800943313433531,8.316363238016112e-05,4.83546509643281e-05,0.00010678873953881584,0.00015203290342163765,0.00024372868896930933,7.200855396106703e-05,0.00010187931742966364,5.666895735676677e-05,0.00016765777556472248,0.00012627404254655661,0.00022987467144033484,9.368824291573443e-05,3.3437691412158204e-05,4.231396378758191e-05,0.00022423658942835608,9.187499939711499e-05,0.00029536302492090555,0.0017919122414199761,0.0006029000716743571,5.813110627812344e-05,6.715618695967175e-05,0.0001896647712504092,5.874726567067068e-05,4.52933493205433e-05,0.00021571570419748722,0.0003920823427932432,0.00011749113307473515,0.000152681972343424,0.00022538895952013604,0.0001792825302000224,0.00012611110460559566,0.00012794080288883462,8.113880205127073e-05,5.543002089459702e-05,6.225642308192668e-05,0.00015878221861384748,6.545025712335373e-05,0.00013524528753081706,0.00021626157312812702,4.716007082417627e-05,4.0345294285762596e-05,0.00013505265947108606,0.00011153307743336104,0.00014809771069164508,0.00017440923703057834,1.6738072740824772e-05,0.0002581648832247689,5.7647658139355594e-05,0.00015695055291309963,0.00012214425433932415,0.0001101036591851063,7.084205423445075e-05,1.741307580250062e-05,4.3499601120875276e-05,6.859275945341327e-05,8.168967895375129e-05,6.317145107968334e-05,3.2941365631514196e-05,2.39230814831783e-05,3.0161225835359082e-05,3.0153892733735153e-05,4.026087418901882e-05,2.051909148057767e-05,8.205597632267344e-05,5.620840280355656e-05
0.00021438030596320873,7.23083989337614e-05,9.417035003898731e-05,0.0,4.233536896748633e-05,0.000464566895663374,0.00019934313658261096,2.224782865475691e-05,0.00011020600221071158,0.00012476363556775577,2.252509483032861e-05,2.941189051981079e-05,4.505320342343517e-05,3.1372575034775375e-05,2.976705087179728e-05,0.0002463333780745991,5.3897090295339e-05,3.1337916762828915e-05,6.92081643468715e-05,9.853022155310868e-05,0.0001579568710622739,4.666765296079413e-05,6.602644225102386e-05,3.6726292781903336e-05,0.00010865646448703161,8.183629404230763e-05,0.0001489782921769862,6.07179309455652e-05,2.1670461254872866e-05,2.742303891426764e-05,0.00014532433663662386,5.954279529006942e-05,0.00019142030198123085,0.0011613111778914418,0.0003907304030872373,3.767388934766363e-05,4.352290741595291e-05,0.0001229188650057894,3.807321291574244e-05,2.9353933543311687e-05,0.00013980208000183652,0.0002541026266882566,7.614422346637791e-05,9.895087328853916e-05,0.00014607117023579126,0.00011619029186214976,8.173069643112626e-05,8.291649617029787e-05,5.2584828433446344e-05,3.592335682948479e-05,4.0347444673567166e-05,0.00010290435048344884,4.2417320132256056e-05,8.765042201074444e-05,0.00014015584938638703,3.056372747075392e-05,2.614717403361643e-05,8.752558268336538e-05,7.228289786410182e-05,9.597988275924225e-05,0.00011303198438480774,1.084769137738374e-05,0.0001673127498645708,3.73605739327095e-05,0.00010171727569079424,7.915984086757914e-05,7.135651355174018e-05,4.591166215933985e-05,1.1285150635998954e-05,2.8191432508692718e-05,4.4453928286434465e-05,5.294184340868081e-05,4.094046045710597e-05,2.1348800035302854e-05,1.550418669722751e-05,1.9547033549898802e-05,1.9542281077825877e-05,2.6092462647801278e-05,1.3298112343765732e-05,5.3179235184421126e-05,3.642781435293296e-05
0.00014772458896346818,4.982607177046175e-05,6.48906446399173e-05,4.2232721917697874e-05,0.0,0.0003201224730021799,0.00013736281782995708,1.533047230522034e-05,7.594044753662391e-05,8.597178131184155e-05,1.5521530115478484e-05,2.0267064262998237e-05,3.1045136946285866e-05,2.1618127331776056e-05,2.0511797177141617e-05,0.00016974272361705564,3.713925807892207e-05,2.159424510549379e-05,4.768977068636293e-05,6.789493285782686e-05,0.00010884448432326841,3.215761737324049e-05,4.549731841471751e-05,2.5307252366221294e-05,7.487269636290698e-05,5.639152740909014e-05,0.000102657549990164,4.183934411020566e-05,1.4932621572404358e-05,1.889659189326192e-05,0.00010013969240121435,4.1029584879270425e-05,0.00013190337285129717,0.0008002330981006059,0.00026924342668630295,2.5960219589825116e-05,2.999064480120725e-05,8.470059190955961e-05,2.6235384370903424e-05,2.02271274297503e-05,9.633443105568411e-05,0.00017509633598760852,5.2469251142143426e-05,6.818479439354042e-05,0.00010065431843444731,8.006408531680674e-05,5.631876249891239e-05,5.7135870107165254e-05,3.6235008300522204e-05,2.475396747840433e-05,2.78025057075526e-05,7.090904553671541e-05,2.9228809770169544e-05,6.039791064685701e-05,9.657820548582953e-05,2.1060768886967805e-05,1.8017422446141762e-05,6.031188670804095e-05,4.980849956383265e-05,6.61375524475845e-05,7.788776752579349e-05,7.474897205350486e-06,0.00011529140744081692,2.5744321069286754e-05,7.00910593181311e-05,5.454724444970026e-05,4.917014922119758e-05,3.1636681320354355e-05,7.77634042270594e-06,1.942607442846311e-05,3.0632190090502164e-05,3.6481019193329514e-05,2.821113938534553e-05,1.471097214787829e-05,1.0683582135823e-05,1.3469415875866324e-05,1.3466141055539993e-05,1.797972207555571e-05,9.163426515073402e-06,3.664460046231308e-05,2.51015776749944e-05
0.0017136138324249748,0.0005779853333853422,0.0007527352557226245,0.0004899020330124018,0.00033840083181871096,0.0,0.0015934166840193193,0.00017783437127268076,0.0008809136126381994,0.0009972776684497595,0.0001800506529949616,0.00023509912538872082,0.00036012539600864367,0.0002507715356447328,0.00023793804144100702,0.0019690254762909374,0.0004308175559437866,0.0002504945004294477,0.0005532041164354577,0.000787585173958473,0.001262602355019185,0.00037303023372934924,0.0005277715424409397,0.00029356560082323846,0.0008685276368591648,0.0006541450010308443,0.0011908335565550747,0.00048533882754324073,0.00017321927960935264,0.0002192015661115909,0.0011616262619348994,0.0004759455733206307,0.0015300868044208168,0.00928275052712183,0.0031232394247733926,0.000301140058632455,0.0003478932257337475,0.000982531797375303,0.0003043319861129138,0.00023463585579794308,0.0011174850087864118,0.002031127691473879,0.000608646367981378,0.0007909475846483381,0.0011675959538816616,0.000928748050964367,0.0006533009238364472,0.0006627794196637604,0.0004203282058693964,0.00028714746391260323,0.0003225106848550335,0.0008225490565136529,0.0003390558950200707,0.0007006192798384885,0.0011203128063685195,0.00024430614523583824,0.0002090031493402091,0.0006996213971399533,0.0005777814947654,0.000767199458885888,0.0009035026378845233,8.670924276669353e-05,0.0013373870385192587,0.00029863562322471034,0.0008130603687553426,0.000632751211328727,0.0005703765936264081,0.000366987345187244,9.020600163788415e-05,0.00022534359434612258,0.00035533518844000153,0.00042318194654858746,0.0003272508593078716,0.00017064813338053602,0.00012393017476814263,0.0001562460083424367,0.00015620802023599294,0.00020856582284651488,0.00010629628106477763,0.00042507949879241316,0.00029117976243073294
0.0007098431790176521,0.0002394232228478417,0.0003118112008495396,0.00020293581315728514,0.00014017832821790584,0.0015382459718134992,0.0,7.366567254196807e-05,0.0003649074881416734,0.00041310984840377274,7.458373963128204e-05,9.738688343454749e-05,0.00014917745825266532,0.0001038789841100265,9.856286903724731e-05,0.0008156442701441018,0.0001784608047047506,0.00010376422572386225,0.00022915791249215965,0.0003262473452602279,0.0005230172939568822,0.00015452312648843664,0.00021862278559643255,0.00012160589241025408,0.0003597767520003903,0.0002709714162455966,0.0004932879634087338,0.00020104556214772356,7.175392832295766e-05,9.080151758235305e-05,0.000481189205525605,0.00019715452362286358,0.0006338193943532989,0.0038452637458436466,0.001293763017177018,0.0001247435171824705,0.00014411043412510552,0.00040700155503987977,0.00012606573337088466,9.719497977875443e-05,0.0004629042413943312,0.0008413693390104723,0.0002521241744028492,0.00032764018199397385,0.0004836620760341543,0.0003847223082169294,0.0002706217677847416,0.00027454811658226755,0.00017411572213028428,0.00011894725916289711,0.0001335960328242041,0.00034073069797024125,0.00014044967998719723,0.0002902228071874442,0.00046407562130929204,0.00010120077668977863,8.657695050372475e-05,0.000289809446712866,0.00023933878523929274,0.0003178028167907103,0.0003742647103981427,3.591822344747434e-05,0.0005539959173042434,0.00012370608601925326,0.0003368001272922879,0.00026210930542107337,0.00023627139720509656,0.00015201993520227205,3.736671224140031e-05,9.334577625085736e-05,0.00014719317445176513,0.0001752978486499695,0.00013555959103027864,7.068886303330621e-05,5.1336530768511476e-05,6.472296218201175e-05,6.470722608223673e-05,8.63957934526561e-05,4.4031910014404664e-05,0.00017608388602409784,0.00012061758858291984
7.743236044690533e-05,2.6117184525982172e-05,3.401353708713109e-05,2.2137000814358704e-05,1.529117861276732e-05,0.00016779764892620186,7.2001061548678e-05,0.0,3.980547955770134e-05,4.5063574084117353e-05,8.135874487939474e-06,1.0623327072523875e-05,1.6272837521604616e-05,1.133150980135839e-05,1.075160799957968e-05,8.897354090188496e-05,1.946717495358139e-05,1.1318991525513193e-05,2.499740591141475e-05,3.558828594788502e-05,5.7052691105209934e-05,1.6855963093417043e-05,2.3848194695110954e-05,1.3265227548723439e-05,3.924579958613411e-05,2.9558579970542593e-05,5.38097040527244e-05,2.1930805133630947e-05,7.827188040425617e-06,9.904970627868678e-06,5.2489926094636875e-05,2.1506356034906483e-05,6.91394004373231e-05,0.0004194558138793897,0.000141128529850162,1.3607491445159866e-05,1.572010749582435e-05,4.439725849857782e-05,1.3751723753811058e-05,1.0602393500876387e-05,5.0495333520920934e-05,9.1779728048374e-05,2.750265203189951e-05,3.5740221810902484e-05,5.2759676098886404e-05,4.196695456459106e-05,2.952043900300087e-05,2.9948739878908478e-05,1.8993197024338968e-05,1.2975213847119141e-05,1.4573157105258484e-05,3.7168184467264225e-05,1.532077868307687e-05,3.165859401107529e-05,5.06231120422572e-05,1.103936087544605e-05,9.444138981620879e-06,3.1613503097746606e-05,2.610797375445728e-05,3.466712506110896e-05,4.082620051123285e-05,3.918094738117019e-06,6.043195570912061e-05,1.3494324556833547e-05,3.673942305278038e-05,2.8591867631861604e-05,2.577337154524383e-05,1.658290558484721e-05,4.0761013369122575e-06,1.0182507920771072e-05,1.6056384390769594e-05,1.9122147825687493e-05,1.4787349410355581e-05,7.71100671778206e-06,5.599981618562788e-06,7.060223842404955e-06,7.058507289529861e-06,9.42437768998565e-06,4.803166147372808e-06,1.9207891735155604e-05,1.3157419654738876e-05
0.00038791971179292926,0.00013084155817655522,0.00017040061064579543,0.00011090168149728765,7.660556343889645e-05,0.0008406306515170277,0.0003607100556349423,4.025729528183848e-05,0.0,0.0002257589536232299,4.075900654880608e-05,5.322061670948563e-05,8.152346648094876e-05,5.6768462060972596e-05,5.386327696115315e-05,0.000445738579382737,9.752641988221393e-05,5.6705748152601645e-05,0.00012523170468729298,0.00017828976862424524,0.00028582188845605033,8.444480198526507e-05,0.00011947440010242954,6.645597806742416e-05,0.00019661313663523554,0.00014808221984971662,0.0002695752107687415,0.00010986868484602704,3.921255288185288e-05,4.9621803198352715e-05,0.0002629634029641347,0.00010774228483577728,0.00034637374007954856,0.0021013847116482234,0.0007070240182433012,6.81706476357603e-05,7.875440621903147e-05,0.00022242085378468927,6.889322092786036e-05,5.311574395301248e-05,0.00025297091698185925,0.00045979698213347687,0.00013778245669097475,0.00017905093509072744,0.00026431479330404786,0.00021024554624918143,0.00014789114168742252,0.00015003683828486333,9.515189093014868e-05,6.500307089924501e-05,7.300842789186711e-05,0.00018620472530078748,7.67538535165495e-05,0.00015860284503359096,0.0002536110602873714,5.530485787163319e-05,4.73131343373526e-05,0.00015837694911614777,0.000130795414163707,0.00017367494784840037,0.0002045306102579331,1.962882408356817e-05,0.00030275128778799935,6.76037055142664e-05,0.00018405672150270425,0.00014323919595578613,0.00012911912802424005,8.307684174982918e-05,2.042040364942757e-05,5.101220620367385e-05,8.04390821790163e-05,9.579790711002333e-05,7.408148593610047e-05,3.863050908342684e-05,2.8054720829647632e-05,3.537022483018929e-05,3.536162526415849e-05,4.721413445524194e-05,2.406284422725332e-05,9.62274659205374e-05,6.591588337158738e-05
0.0004399884256392117,0.00014840383058702092,0.00019327271630379262,0.00012578751416679698,8.688798281711645e-05,0.0009534647136015518,0.00040912654001910804,4.5660850513840366e-05,0.0002261838613897867,0.0,4.622990422203748e-05,6.036418012718612e-05,9.246599381046843e-05,6.438823676353825e-05,6.10931017667831e-05,0.0005055680591296108,0.00011061695149203853,6.431710505001361e-05,0.0001420409917578235,0.00020222080038674343,0.0003241864718185125,9.577944700769648e-05,0.00013551091013729562,7.53760643640819e-05,0.00022300363146872523,0.00016795862854119604,0.00030575907583889675,0.00012461586303265365,4.447587705208039e-05,5.6282314104926e-05,0.00029825979488425726,0.0001222040459366242,0.0003928659254668583,0.0023834441066865717,0.0008019246643543459,7.732088629740608e-05,8.9325255074842e-05,0.0002522754021282981,7.814044734453782e-05,6.024523077346599e-05,0.0002869260625630954,0.0005215134578945022,0.00015627637461363425,0.00020308413479604414,0.00029979257625629486,0.00023846585795880544,0.00016774190281871798,0.00017017560659583192,0.00010792370022510726,7.372814001764316e-05,8.280801998451587e-05,0.0002111981460107094,8.705617720327673e-05,0.00017989138980769245,0.00028765212941820315,6.272817958302007e-05,5.366376303213098e-05,0.00017963517289977928,0.00014835149287138408,0.00019698655302564266,0.00023198383187718045,2.2263512637090025e-05,0.00034338822809084626,7.667784609119504e-05,0.0002087618253478136,0.00016246554738640027,0.00014645020640152143,9.422787163777104e-05,2.3161342358969595e-05,5.785934463654754e-05,9.123605749300224e-05,0.00010865642824402329,8.402510977178028e-05,4.3815708138933654e-05,3.182037951238046e-05,4.011781063048213e-05,4.010805678347707e-05,5.355147484221917e-05,2.7292691312377287e-05,0.00010914364479686096,7.476347519242321e-05
